f,d,h1,h2,T(1)
0.5993,403.2694,568.305,160.9761,0.791996785
0.5993,403.2694,568.305,194.0026,0.709469091
0.5993,403.2694,568.305,199.4684,0.693117212
0.5993,403.2694,568.305,199.9801,0.691684715
0.5993,403.2694,574.1881,70.4817,0.640249452
0.5993,403.2694,574.1881,83.0101,0.640422799
0.5993,403.2694,574.1881,97.452,0.66517981
0.5993,403.2694,574.1881,104.1585,0.683373118
0.5993,403.2694,574.1881,107.597,0.693783804
0.5993,403.2694,574.1881,154.9268,0.803284317
0.5993,403.2694,574.1881,160.9761,0.798077287
0.5993,403.2694,574.1881,194.0026,0.692162259
0.5993,403.2694,574.1881,199.4684,0.674463386
0.5993,403.2694,574.1881,199.9801,0.672957032
0.5993,403.2694,591.8038,70.4817,0.591543772
0.5993,403.2694,591.8038,83.0101,0.602873136
0.5993,403.2694,591.8038,97.452,0.643669253
0.5993,403.2694,591.8038,104.1585,0.670812924
0.5993,403.2694,591.8038,107.597,0.686204242
0.5993,403.2694,591.8038,154.9268,0.806450323
0.5993,403.2694,591.8038,160.9761,0.786657672
0.5993,403.2694,591.8038,194.0026,0.634591847
0.5993,403.2694,591.8038,199.4684,0.617676425
0.5993,403.2694,591.8038,199.9801,0.616343357
0.5993,403.2694,594.9041,70.4817,0.584789711
0.5993,403.2694,594.9041,83.0101,0.598299164
0.5993,403.2694,594.9041,97.452,0.641934494
0.5993,403.2694,594.9041,104.1585,0.670568404
0.5993,403.2694,594.9041,107.597,0.686721488
0.5993,403.2694,594.9041,154.9268,0.802342794
0.5993,403.2694,594.9041,160.9761,0.780030289
0.5993,403.2694,594.9041,194.0026,0.624754543
0.5993,403.2694,594.9041,199.4684,0.60851612
0.5993,403.2694,594.9041,199.9801,0.607234693
0.5993,403.2694,596.1558,70.4817,0.582225113
0.5993,403.2694,596.1558,83.0101,0.596616534
0.5993,403.2694,596.1558,97.452,0.641396169
0.5993,403.2694,596.1558,104.1585,0.670608549
0.5993,403.2694,596.1558,107.597,0.687032652
0.5993,403.2694,596.1558,154.9268,0.800296734
0.5993,403.2694,596.1558,160.9761,0.777023184
0.5993,403.2694,596.1558,194.0026,0.620885402
0.5993,403.2694,596.1558,199.4684,0.604929695
0.5993,403.2694,596.1558,199.9801,0.603667823
0.5993,403.2694,608.3169,70.4817,0.562122803
0.5993,403.2694,608.3169,83.0101,0.584996466
0.5993,403.2694,608.3169,97.452,0.640000164
0.5993,403.2694,608.3169,104.1585,0.673767402
0.5993,403.2694,608.3169,107.597,0.692274738
0.5993,403.2694,608.3169,154.9268,0.769983434
0.5993,403.2694,608.3169,160.9761,0.740003021
0.5993,403.2694,608.3169,194.0026,0.586446338
0.5993,403.2694,608.3169,199.4684,0.573837333
0.5993,403.2694,608.3169,199.9801,0.57290737
0.5993,403.2694,609.9244,70.4817,0.560088433
0.5993,403.2694,609.9244,83.0101,0.584045225
0.5993,403.2694,609.9244,97.452,0.640225182
0.5993,403.2694,609.9244,104.1585,0.674396284
0.5993,403.2694,609.9244,107.597,0.693046972
0.5993,403.2694,609.9244,154.9268,0.764806887
0.5993,403.2694,609.9244,160.9761,0.734363822
0.5993,403.2694,609.9244,194.0026,0.582391972
0.5993,403.2694,609.9244,199.4684,0.570282287
0.5993,403.2694,609.9244,199.9801,0.569382464
0.5993,403.2694,615.194,70.4817,0.554371948
0.5993,403.2694,615.194,83.0101,0.581784555
0.5993,403.2694,615.194,97.452,0.641262251
0.5993,403.2694,615.194,104.1585,0.676324629
0.5993,403.2694,615.194,107.597,0.695171777
0.5993,403.2694,615.194,154.9268,0.746663927
0.5993,403.2694,615.194,160.9761,0.715235023
0.5993,403.2694,615.194,194.0026,0.570035187
0.5993,403.2694,615.194,199.4684,0.55953893
0.5993,403.2694,615.194,199.9801,0.558793662
0.5993,403.2694,660.2346,70.4817,0.533773092
0.5993,403.2694,660.2346,83.0101,0.557010757
0.5993,403.2694,660.2346,97.452,0.588697879
0.5993,403.2694,660.2346,104.1585,0.603808296
0.5993,403.2694,660.2346,107.597,0.611311164
0.5993,403.2694,660.2346,154.9268,0.592893838
0.5993,403.2694,660.2346,160.9761,0.574892899
0.5993,403.2694,660.2346,194.0026,0.515205007
0.5993,403.2694,660.2346,199.4684,0.514877855
0.5993,403.2694,660.2346,199.9801,0.51498273
0.5993,403.2694,662.768,70.4817,0.530877522
0.5993,403.2694,662.768,83.0101,0.551238122
0.5993,403.2694,662.768,97.452,0.579442084
0.5993,403.2694,662.768,104.1585,0.593477579
0.5993,403.2694,662.768,107.597,0.600615309
0.5993,403.2694,662.768,154.9268,0.586703183
0.5993,403.2694,662.768,160.9761,0.56973379
0.5993,403.2694,662.768,194.0026,0.513611613
0.5993,403.2694,662.768,199.4684,0.513226236
0.5993,403.2694,662.768,199.9801,0.513312824
0.5993,403.2694,668.5187,70.4817,0.521945627
0.5993,403.2694,668.5187,83.0101,0.535279423
0.5993,403.2694,668.5187,97.452,0.556511323
0.5993,403.2694,668.5187,104.1585,0.568938027
0.5993,403.2694,668.5187,107.597,0.575692504
0.5993,403.2694,668.5187,154.9268,0.573826478
0.5993,403.2694,668.5187,160.9761,0.559115675
0.5993,403.2694,668.5187,194.0026,0.509547749
0.5993,403.2694,668.5187,199.4684,0.508604391
0.5993,403.2694,668.5187,199.9801,0.508600322
0.5993,403.2694,684.3943,70.4817,0.477944597
0.5993,403.2694,684.3943,83.0101,0.474851504
0.5993,403.2694,684.3943,97.452,0.48832121
0.5993,403.2694,684.3943,104.1585,0.50150721
0.5993,403.2694,684.3943,107.597,0.50962775
0.5993,403.2694,684.3943,154.9268,0.545890973
0.5993,403.2694,684.3943,160.9761,0.536199932
0.5993,403.2694,684.3943,194.0026,0.490087087
0.5993,403.2694,684.3943,199.4684,0.484211738
0.5993,403.2694,684.3943,199.9801,0.483683689
0.5993,403.2694,689.3509,70.4817,0.45903006
0.5993,403.2694,689.3509,83.0101,0.453447114
0.5993,403.2694,689.3509,97.452,0.467978342
0.5993,403.2694,689.3509,104.1585,0.482635649
0.5993,403.2694,689.3509,107.597,0.491522356
0.5993,403.2694,689.3509,154.9268,0.538879362
0.5993,403.2694,689.3509,160.9761,0.530195987
0.5993,403.2694,689.3509,194.0026,0.479898744
0.5993,403.2694,689.3509,199.4684,0.471726937
0.5993,403.2694,689.3509,199.9801,0.470963341
0.5993,403.2694,692.6676,70.4817,0.445545854
0.5993,403.2694,692.6676,83.0101,0.439240829
0.5993,403.2694,692.6676,97.452,0.455228401
0.5993,403.2694,692.6676,104.1585,0.470931387
0.5993,403.2694,692.6676,107.597,0.480358026
0.5993,403.2694,692.6676,154.9268,0.534492411
0.5993,403.2694,692.6676,160.9761,0.526306032
0.5993,403.2694,692.6676,194.0026,0.471790206
0.5993,403.2694,692.6676,199.4684,0.462097996
0.5993,403.2694,692.6676,199.9801,0.461198842
0.5993,403.2694,701.542,70.4817,0.408079687
0.5993,403.2694,701.542,83.0101,0.403134261
0.5993,403.2694,701.542,97.452,0.424768058
0.5993,403.2694,701.542,104.1585,0.44343187
0.5993,403.2694,701.542,107.597,0.454295521
0.5993,403.2694,701.542,154.9268,0.52324425
0.5993,403.2694,701.542,160.9761,0.515438624
0.5993,403.2694,701.542,194.0026,0.444993248
0.5993,403.2694,701.542,199.4684,0.431739222
0.5993,403.2694,701.542,199.9801,0.430546749
0.5993,403.2694,704.0717,70.4817,0.397463042
0.5993,403.2694,704.0717,83.0101,0.393590691
0.5993,403.2694,704.0717,97.452,0.417142164
0.5993,403.2694,704.0717,104.1585,0.436600394
0.5993,403.2694,704.0717,107.597,0.447861287
0.5993,403.2694,704.0717,154.9268,0.519971188
0.5993,403.2694,704.0717,160.9761,0.511976696
0.5993,403.2694,704.0717,194.0026,0.436159778
0.5993,403.2694,704.0717,199.4684,0.422152792
0.5993,403.2694,704.0717,199.9801,0.420906615
0.5993,403.2694,709.8536,70.4817,0.374071024
0.5993,403.2694,709.8536,83.0101,0.373519973
0.5993,403.2694,709.8536,97.452,0.401454928
0.5993,403.2694,709.8536,104.1585,0.422669209
0.5993,403.2694,709.8536,107.597,0.434702209
0.5993,403.2694,709.8536,154.9268,0.512006613
0.5993,403.2694,709.8536,160.9761,0.503074381
0.5993,403.2694,709.8536,194.0026,0.414499283
0.5993,403.2694,709.8536,199.4684,0.399425633
0.5993,403.2694,709.8536,199.9801,0.39811533
0.5993,403.2694,712.8955,70.4817,0.362494475
0.5993,403.2694,712.8955,83.0101,0.363969853
0.5993,403.2694,712.8955,97.452,0.394192174
0.5993,403.2694,712.8955,104.1585,0.416228359
0.5993,403.2694,712.8955,107.597,0.428602964
0.5993,403.2694,712.8955,154.9268,0.50739259
0.5993,403.2694,712.8955,160.9761,0.497680498
0.5993,403.2694,712.8955,194.0026,0.402590884
0.5993,403.2694,712.8955,199.4684,0.387322862
0.5993,403.2694,712.8955,199.9801,0.386014222
0.5993,403.2694,721.9523,70.4817,0.331590423
0.5993,403.2694,721.9523,83.0101,0.339683222
0.5993,403.2694,721.9523,97.452,0.375983867
0.5993,403.2694,721.9523,104.1585,0.400017503
0.5993,403.2694,721.9523,107.597,0.413227807
0.5993,403.2694,721.9523,154.9268,0.490790422
0.5993,403.2694,721.9523,160.9761,0.477695914
0.5993,403.2694,721.9523,194.0026,0.366612305
0.5993,403.2694,721.9523,199.4684,0.35213754
0.5993,403.2694,721.9523,199.9801,0.350950854
0.5993,403.2694,752.8339,70.4817,0.271719645
0.5993,403.2694,752.8339,83.0101,0.296239754
0.5993,403.2694,752.8339,97.452,0.342394149
0.5993,403.2694,752.8339,104.1585,0.367433595
0.5993,403.2694,752.8339,107.597,0.380337582
0.5993,403.2694,752.8339,154.9268,0.391781824
0.5993,403.2694,752.8339,160.9761,0.368264958
0.5993,403.2694,752.8339,194.0026,0.273258791
0.5993,403.2694,752.8339,199.4684,0.268782687
0.5993,403.2694,752.8339,199.9801,0.268546763
0.5993,403.2694,768.0343,70.4817,0.260353182
0.5993,403.2694,768.0343,83.0101,0.287144384
0.5993,403.2694,768.0343,97.452,0.330512622
0.5993,403.2694,768.0343,104.1585,0.351951489
0.5993,403.2694,768.0343,107.597,0.362305778
0.5993,403.2694,768.0343,154.9268,0.331296449
0.5993,403.2694,768.0343,160.9761,0.311221497
0.5993,403.2694,768.0343,194.0026,0.249561528
0.5993,403.2694,768.0343,199.4684,0.249110067
0.5993,403.2694,768.0343,199.9801,0.24920063
0.5993,403.2694,768.0701,70.4817,0.260333921
0.5993,403.2694,768.0701,83.0101,0.287126882
0.5993,403.2694,768.0701,97.452,0.330476994
0.5993,403.2694,768.0701,104.1585,0.351898657
0.5993,403.2694,768.0701,107.597,0.362242006
0.5993,403.2694,768.0701,154.9268,0.331171317
0.5993,403.2694,768.0701,160.9761,0.311097362
0.5993,403.2694,768.0701,194.0026,0.249522966
0.5993,403.2694,768.0701,199.4684,0.249074008
0.5993,403.2694,768.0701,199.9801,0.249167207
0.5993,403.2694,770.0427,70.4817,0.259315079
0.5993,403.2694,770.0427,83.0101,0.286078187
0.5993,403.2694,770.0427,97.452,0.328604803
0.5993,403.2694,770.0427,104.1585,0.349301636
0.5993,403.2694,770.0427,107.597,0.359179576
0.5993,403.2694,770.0427,154.9268,0.323836971
0.5993,403.2694,770.0427,160.9761,0.304577285
0.5993,403.2694,770.0427,194.0026,0.247298548
0.5993,403.2694,770.0427,199.4684,0.247240594
0.5993,403.2694,770.0427,199.9801,0.247370277
0.5993,403.2694,782.7278,70.4817,0.253480552
0.5993,403.2694,782.7278,83.0101,0.278182387
0.5993,403.2694,782.7278,97.452,0.312562139
0.5993,403.2694,782.7278,104.1585,0.327130307
0.5993,403.2694,782.7278,107.597,0.333240157
0.5993,403.2694,782.7278,154.9268,0.281882352
0.5993,403.2694,782.7278,160.9761,0.268537174
0.5993,403.2694,782.7278,194.0026,0.236055725
0.5993,403.2694,782.7278,199.4684,0.237902536
0.5993,403.2694,782.7278,199.9801,0.238172166
0.5993,403.2694,788.0052,70.4817,0.250783423
0.5993,403.2694,788.0052,83.0101,0.273533212
0.5993,403.2694,788.0052,97.452,0.303020597
0.5993,403.2694,788.0052,104.1585,0.314397235
0.5993,403.2694,788.0052,107.597,0.318879255
0.5993,403.2694,788.0052,154.9268,0.267267778
0.5993,403.2694,788.0052,160.9761,0.25642609
0.5993,403.2694,788.0052,194.0026,0.23244648
0.5993,403.2694,788.0052,199.4684,0.234693585
0.5993,403.2694,788.0052,199.9801,0.234989723
0.5993,403.2694,791.1283,70.4817,0.249017171
0.5993,403.2694,791.1283,83.0101,0.270266691
0.5993,403.2694,791.1283,97.452,0.296467967
0.5993,403.2694,791.1283,104.1585,0.30595166
0.5993,403.2694,791.1283,107.597,0.309436334
0.5993,403.2694,791.1283,154.9268,0.259481098
0.5993,403.2694,791.1283,160.9761,0.250078322
0.5993,403.2694,791.1283,194.0026,0.230499733
0.5993,403.2694,791.1283,199.4684,0.232892497
0.5993,403.2694,791.1283,199.9801,0.233193578
0.5993,403.2694,798.9367,70.4817,0.243365153
0.5993,403.2694,798.9367,83.0101,0.259781894
0.5993,403.2694,798.9367,97.452,0.276926324
0.5993,403.2694,798.9367,104.1585,0.281759355
0.5993,403.2694,798.9367,107.597,0.28308337
0.5993,403.2694,798.9367,154.9268,0.242481578
0.5993,403.2694,798.9367,160.9761,0.236331917
0.5993,403.2694,798.9367,194.0026,0.22576177
0.5993,403.2694,798.9367,199.4684,0.228224209
0.5993,403.2694,798.9367,199.9801,0.228501197
0.5993,403.2694,799.9602,70.4817,0.242461926
0.5993,403.2694,799.9602,83.0101,0.258129712
0.5993,403.2694,799.9602,97.452,0.274035904
0.5993,403.2694,799.9602,104.1585,0.278292762
0.5993,403.2694,799.9602,107.597,0.279392998
0.5993,403.2694,799.9602,154.9268,0.240511992
0.5993,403.2694,799.9602,160.9761,0.234728238
0.5993,403.2694,799.9602,194.0026,0.225131312
0.5993,403.2694,799.9602,199.4684,0.227567855
0.5993,403.2694,799.9602,199.9801,0.227846708
0.5993,404.1039,540.9634,70.4817,0.744351555
0.5993,404.1039,540.9634,83.0101,0.749328584
0.5993,404.1039,540.9634,97.452,0.760601994
0.5993,404.1039,540.9634,104.1585,0.766071164
0.5993,404.1039,540.9634,107.597,0.76832785
0.5993,404.1039,540.9634,154.9268,0.737497895
0.5993,404.1039,540.9634,160.9761,0.733676354
0.5993,404.1039,540.9634,194.0026,0.737528974
0.5993,404.1039,540.9634,199.4684,0.738644322
0.5993,404.1039,540.9634,199.9801,0.738722311
0.5993,404.1039,566.0202,70.4817,0.667201134
0.5993,404.1039,566.0202,83.0101,0.664081804
0.5993,404.1039,566.0202,97.452,0.682393381
0.5993,404.1039,566.0202,104.1585,0.696538175
0.5993,404.1039,566.0202,107.597,0.70461961
0.5993,404.1039,566.0202,154.9268,0.789829427
0.5993,404.1039,566.0202,160.9761,0.788750772
0.5993,404.1039,566.0202,194.0026,0.714989082
0.5993,404.1039,566.0202,199.4684,0.699472697
0.5993,404.1039,566.0202,199.9801,0.698111655
0.5993,404.1039,568.305,70.4817,0.659452562
0.5993,404.1039,568.305,83.0101,0.65710056
0.5993,404.1039,568.305,97.452,0.677137547
0.5993,404.1039,568.305,104.1585,0.692388786
0.5993,404.1039,568.305,107.597,0.701125824
0.5993,404.1039,568.305,154.9268,0.794154702
0.5993,404.1039,568.305,160.9761,0.792130618
0.5993,404.1039,568.305,194.0026,0.708964626
0.5993,404.1039,568.305,199.4684,0.692684394
0.5993,404.1039,568.305,199.9801,0.691267395
0.5993,404.1039,574.1881,70.4817,0.640148574
0.5993,404.1039,574.1881,83.0101,0.640467528
0.5993,404.1039,574.1881,97.452,0.665289616
0.5993,404.1039,574.1881,104.1585,0.683519287
0.5993,404.1039,574.1881,107.597,0.693934338
0.5993,404.1039,574.1881,154.9268,0.803422117
0.5993,404.1039,574.1881,160.9761,0.798028855
0.5993,404.1039,574.1881,194.0026,0.691761828
0.5993,404.1039,574.1881,199.4684,0.674160211
0.5993,404.1039,574.1881,199.9801,0.672664223
0.5993,404.1039,591.8038,70.4817,0.591822088
0.5993,404.1039,591.8038,83.0101,0.603246653
0.5993,404.1039,591.8038,97.452,0.644051956
0.5993,404.1039,591.8038,104.1585,0.671219879
0.5993,404.1039,591.8038,107.597,0.686603849
0.5993,404.1039,591.8038,154.9268,0.806166655
0.5993,404.1039,591.8038,160.9761,0.786276118
0.5993,404.1039,591.8038,194.0026,0.634634931
0.5993,404.1039,591.8038,199.4684,0.617855107
0.5993,404.1039,591.8038,199.9801,0.616515512
0.5993,404.1039,594.9041,70.4817,0.585113819
0.5993,404.1039,594.9041,83.0101,0.598705266
0.5993,404.1039,594.9041,97.452,0.642371722
0.5993,404.1039,594.9041,104.1585,0.671005562
0.5993,404.1039,594.9041,107.597,0.687145886
0.5993,404.1039,594.9041,154.9268,0.802021911
0.5993,404.1039,594.9041,160.9761,0.779656838
0.5993,404.1039,594.9041,194.0026,0.624896285
0.5993,404.1039,594.9041,199.4684,0.608750907
0.5993,404.1039,594.9041,199.9801,0.607467178
0.5993,404.1039,596.1558,70.4817,0.582553439
0.5993,404.1039,596.1558,83.0101,0.597027315
0.5993,404.1039,596.1558,97.452,0.641834124
0.5993,404.1039,596.1558,104.1585,0.671050344
0.5993,404.1039,596.1558,107.597,0.687481782
0.5993,404.1039,596.1558,154.9268,0.79996613
0.5993,404.1039,596.1558,160.9761,0.776654134
0.5993,404.1039,596.1558,194.0026,0.621024087
0.5993,404.1039,596.1558,199.4684,0.605173658
0.5993,404.1039,596.1558,199.9801,0.603951337
0.5993,404.1039,608.3169,70.4817,0.562590162
0.5993,404.1039,608.3169,83.0101,0.585523675
0.5993,404.1039,608.3169,97.452,0.640530654
0.5993,404.1039,608.3169,104.1585,0.674254245
0.5993,404.1039,608.3169,107.597,0.692718976
0.5993,404.1039,608.3169,154.9268,0.769644526
0.5993,404.1039,608.3169,160.9761,0.739750385
0.5993,404.1039,608.3169,194.0026,0.58681637
0.5993,404.1039,608.3169,199.4684,0.574282357
0.5993,404.1039,608.3169,199.9801,0.573344551
0.5993,404.1039,609.9244,70.4817,0.560594613
0.5993,404.1039,609.9244,83.0101,0.584595143
0.5993,404.1039,609.9244,97.452,0.640755953
0.5993,404.1039,609.9244,104.1585,0.674885866
0.5993,404.1039,609.9244,107.597,0.693484321
0.5993,404.1039,609.9244,154.9268,0.764505243
0.5993,404.1039,609.9244,160.9761,0.734149475
0.5993,404.1039,609.9244,194.0026,0.5827925
0.5993,404.1039,609.9244,199.4684,0.570741406
0.5993,404.1039,609.9244,199.9801,0.569846722
0.5993,404.1039,615.194,70.4817,0.554923043
0.5993,404.1039,615.194,83.0101,0.582353436
0.5993,404.1039,615.194,97.452,0.641774521
0.5993,404.1039,615.194,104.1585,0.676770375
0.5993,404.1039,615.194,107.597,0.695569404
0.5993,404.1039,615.194,154.9268,0.746430369
0.5993,404.1039,615.194,160.9761,0.715106088
0.5993,404.1039,615.194,194.0026,0.570508743
0.5993,404.1039,615.194,199.4684,0.560061946
0.5993,404.1039,615.194,199.9801,0.559322701
0.5993,404.1039,660.2346,70.4817,0.533906339
0.5993,404.1039,660.2346,83.0101,0.556868979
0.5993,404.1039,660.2346,97.452,0.588447006
0.5993,404.1039,660.2346,104.1585,0.603596556
0.5993,404.1039,660.2346,107.597,0.611158765
0.5993,404.1039,660.2346,154.9268,0.593248587
0.5993,404.1039,660.2346,160.9761,0.575293095
0.5993,404.1039,660.2346,194.0026,0.515611087
0.5993,404.1039,660.2346,199.4684,0.515210925
0.5993,404.1039,660.2346,199.9801,0.515305246
0.5993,404.1039,662.768,70.4817,0.530937711
0.5993,404.1039,662.768,83.0101,0.551032418
0.5993,404.1039,662.768,97.452,0.579160882
0.5993,404.1039,662.768,104.1585,0.593289194
0.5993,404.1039,662.768,107.597,0.600490932
0.5993,404.1039,662.768,154.9268,0.587076261
0.5993,404.1039,662.768,160.9761,0.570141617
0.5993,404.1039,662.768,194.0026,0.513952297
0.5993,404.1039,662.768,199.4684,0.513478982
0.5993,404.1039,662.768,199.9801,0.513553995
0.5993,404.1039,668.5187,70.4817,0.521811897
0.5993,404.1039,668.5187,83.0101,0.534959334
0.5993,404.1039,668.5187,97.452,0.556297764
0.5993,404.1039,668.5187,104.1585,0.568844975
0.5993,404.1039,668.5187,107.597,0.575685033
0.5993,404.1039,668.5187,154.9268,0.574211502
0.5993,404.1039,668.5187,160.9761,0.559523825
0.5993,404.1039,668.5187,194.0026,0.509746005
0.5993,404.1039,668.5187,199.4684,0.508669996
0.5993,404.1039,668.5187,199.9801,0.508658776
0.5993,404.1039,684.3943,70.4817,0.477452569
0.5993,404.1039,684.3943,83.0101,0.474553997
0.5993,404.1039,684.3943,97.452,0.488516218
0.5993,404.1039,684.3943,104.1585,0.501916145
0.5993,404.1039,684.3943,107.597,0.510080734
0.5993,404.1039,684.3943,154.9268,0.546269878
0.5993,404.1039,684.3943,160.9761,0.536542706
0.5993,404.1039,684.3943,194.0026,0.4897491
0.5993,404.1039,684.3943,199.4684,0.483672826
0.5993,404.1039,684.3943,199.9801,0.48314876
0.5993,404.1039,689.3509,70.4817,0.458527281
0.5993,404.1039,689.3509,83.0101,0.453280694
0.5993,404.1039,689.3509,97.452,0.468343536
0.5993,404.1039,689.3509,104.1585,0.483171463
0.5993,404.1039,689.3509,107.597,0.492109916
0.5993,404.1039,689.3509,154.9268,0.539209555
0.5993,404.1039,689.3509,160.9761,0.530481099
0.5993,404.1039,689.3509,194.0026,0.479374022
0.5993,404.1039,689.3509,199.4684,0.471055371
0.5993,404.1039,689.3509,199.9801,0.47028897
0.5993,404.1039,692.6676,70.4817,0.445086804
0.5993,404.1039,692.6676,83.0101,0.439188196
0.5993,404.1039,692.6676,97.452,0.455682135
0.5993,404.1039,692.6676,104.1585,0.471546714
